1319 DOWN 0 2340 0 IIX-Y XCOM
1325 DOWN 0 2341 0 IIX-Y XCOM
1326 DOWN 0 2341 0 IIX-Y XCOM
1331 DOWN 0 2341 0 IIX-Y XCOM
1342 DOWN 0 2341 0 IIX-Y XCOM
1343 SHUT 0 4641 0 IIX-Y XCOM
1344 SHUT 0 2127 0 IIX-Y XCOM
1351 DOWN 0 2341 0 IIX-Y XCOM
1373 ANSWERED 0 2441 0 IIX-Y XCOM
1378 ANSWERED 0 5055 0 IIX-Y XCOM
1395 ANSWERED 0 2125 0 IIX-Y XCOM
1401 ANSWERED 0 2714 0 IIX-Y XCOM
1413 SHUT 0 3712 0 IIX-Y XCOM
1421 SHUT 0 3176 0 IIX-Y XCOM
1422 SHUT 0 3176 0 IIX-Y XCOM
1431 SHUT 0 2034 0 IIX-Y XCOM SLOT# 6
1434 ANSWERED 0 2167 0 IIX-Y XCOM
1439 ANSWERED 0 2575 0 IIX-Y XCOM
1441 ANSWERED 0 2514 0 IIX-Y XCOM
1457 ANSWERED 0 3602 0 IIX-Y XCOM
1460 DOWN 0 2406 0 IIX-Y XCOM
1467 ANSWERED 0 2206 0 IIX-Y XCOM
1475 ANSWERED 0 2506 0 IIX-Y XCOM
1502 ANSWERED 0 2210 0 IIX-Y XCOM
1508 ANSWERED 0 3051 0 IIX-Y XCOM
1509 ANSWERED 0 2643 0 IIX-Y XCOM
1519 SHUT 0 3510 0 IIX-Y XCOM
1520 SHUT 0 2144 0 IIX-Y XCOM
1551 ANSWERED 0 2131 0 IIX-Y XCOM
1552 ANSWERED 0 2145 0 IIX-Y XCOM
1555 ANSWERED 0 4567 0 IIX-Y XCOM
1558 ANSWERED 0 2210 0 IIX-Y XCOM
1572 ANSWERED 0 2546 0 IIX-Y XCOM
1581 ANSWERED 0 2136 0 IIX-Y XCOM SLOT# 1
1594 DOWN 0 2174 0 IIX-Y XCOM
1607 ANSWERED 0 2167 0 IIX-Y XCOM
1638 ANSWERED 0 2473 0 IIX-Y XCOM
1642 SHUT 0 2166 0 IIX-Y XCOM
1645 ANSWERED 0 2166 0 IIX-Y XCOM
1655 ANSWERED 0 2126 0 IIX-Y XCOM
1685 ANSWERED 0 2141 0 IIX-Y XCOM
1693 ANSWERED 0 2144 0 IIX-Y XCOM
1705 ANSWERED 0 2340 0 IIX-Y XCOM
1710 ANSWERED 0 2340 0 IIX-Y XCOM
1711 ANSWERED 0 2341 0 IIX-Y XCOM
1712 ANSWERED 0 2341 0 IIX-Y XCOM
1713 ANSWERED 0 2264 0 IIX-Y XCOM
1716 SHUT 0 3033 0 IIX-Y XCOM
1720 ANSWERED 0 3700 0 IIX-Y XCOM
1732 ANSWERED 0 2125 0 IIX-Y XCOM
1741 ANSWERED 0 2131 4 IIX-Y XCOM
1758 ANSWERED 0 3504 0 IIX-Y XCOM
1759 ANSWERED 0 2650 0 IIX-Y XCOM
1765 ANSWERED 0 2143 0 IIX-Y XCOM
1766 ANSWERED 0 2473 0 IIX-Y XCOM
1770 ANSWERED 0 2340 0 IIX-Y XCOM
1771 ANSWERED 0 2340 0 IIX-Y XCOM
1789 ANSWERED 0 2257 0 IIX-Y XCOM
1796 ANSWERED 0 2167 0 IIX-Y XCOM
1800 ANSWERED 0 5106 0 IIX-Y XCOM SLOT# 4
1801 ANSWERED 0 5106 0 IIX-Y XCOM SLOT# 7
1831 ANSWERED 0 3446 0 IIX-Y XCOM
1847 ANSWERED 0 3712 0 IIX-Y XCOM
1855 ANSWERED 0 2527 0 IIX-Y XCOM
1861 ANSWERED 0 2266 0 IIX-Y XCOM
1923 DOWN 0 5325 0 IIX-Y XCOM
1924 DOWN 0 5325 0 IIX-Y XCOM
1925 DOWN 0 5325 0 IIX-Y XCOM
2024 ANSWERED 0 2175 0 IIX-Y XCOM
2035 ANSWERED 0 2206 0 IIX-Y XCOM
2037 ANSWERED 0 3640 0 IIX-Y XCOM
2042 ANSWERED 0 2644 0 IIX-Y XCOM
2051 SHUT 0 2257 0 IIX-Y XCOM
2060 SHUT 0 2735 0 IIX-Y XCOM
2063 ANSWERED 0 2340 0 IIX-Y XCOM
2064 ANSWERED 0 2340 0 IIX-Y XCOM
2069 ANSWERED 0 2527 0 IIX-Y XCOM
2086 DOWN 0 2265 0 IIX-Y XCOM
2098 ANSWERED 0 2755 0 IIX-Y XCOM
2099 ANSWERED 0 2145 0 IIX-Y XCOM
2100 ANSWERED 0 2315 0 IIX-Y XCOM
2107 ANSWERED 0 2135 0 IIX-Y XCOM
2108 ANSWERED 0 2135 0 IIX-Y XCOM
2134 ANSWERED 0 2323 0 IIX-Y XCOM
2139 ANSWERED 0 2546 0 IIX-Y XCOM
2162 ANSWERED 0 2576 0 IIX-Y XCOM
2172 ANSWERED 0 2260 0 IIX-Y XCOM
2173 ANSWERED 0 2257 0 IIX-Y XCOM
2192 ANSWERED 0 2264 0 IIX-Y XCOM
2202 ANSWERED 0 3560 0 IIX-Y XCOM
2212 ANSWERED 0 2315 0 IIX-Y XCOM
2220 ANSWERED 0 3466 0 IIX-Y XCOM
2286 ANSWERED 0 2651 0 IIX-Y XCOM
2308 ANSWERED 0 4074 0 IIX-Y XCOM
2317 ANSWERED 0 4644 0 IIX-Y XCOM
2318 DOWN 0 2424 0 IIX-Y XCOM
2320 ANSWERED 0 2257 0 IIX-Y XCOM
2322 DOWN 0 2527 0 IIX-Y XCOM
2323 DOWN 0 2527 0 IIX-Y XCOM
2330 SHUT 0 2716 0 IIX-Y XCOM
2332 ANSWERED 0 3443 0 IIX-Y XCOM
2349 ANSWERED 0 2141 0 IIX-Y XCOM
2350 ANSWERED 0 2714 0 IIX-Y XCOM
2351 ANSWERED 0 2111 0 IIX-Y XCOM
2356 ANSWERED 0 3062 0 IIX-Y XCOM
2357 SHUT 0 2707 0 IIX-Y XCOM
2382 ANSWERED 0 3655 0 IIX-Y XCOM
2401 ANSWERED 0 2714 0 IIX-Y XCOM
2420 ANSWERED 0 2546 0 IIX-Y XCOM
2421 ANSWERED 0 2546 0 IIX-Y XCOM
2422 ANSWERED 0 2546 0 IIX-Y XCOM
2423 ANSWERED 0 2546 0 IIX-Y XCOM
2424 ANSWERED 0 2546 0 IIX-Y XCOM
2427 ANSWERED 0 2060 0 IIX-Y XCOM
2436 ANSWERED 0 3762 0 IIX-Y XCOM
2438 ANSWERED 0 2546 0 IIX-Y XCOM
2450 DOWN 0 2135 0 IIX-Y XCOM
2451 ANSWERED 0 2135 0 IIX-Y XCOM
2452 ANSWERED 0 2136 0 IIX-Y XCOM SLOT# 1
2453 ANSWERED 0 4014 0 IIX-Y XCOM
2482 SHUT 0 3062 0 IIX-Y XCOM
2495 DOWN 0 2527 0 IIX-Y XCOM
2514 ANSWERED 0 2716 0 IIX-Y XCOM
2515 ANSWERED 0 2716 0 IIX-Y XCOM
2517 ANSWERED 0 2716 0 IIX-Y XCOM
2519 ANSWERED 0 2716 0 IIX-Y XCOM
2520 ANSWERED 0 3005 0 IIX-Y XCOM
2545 ANSWERED 0 3014 0 IIX-Y XCOM
2585 SHUT 0 3033 0 IIX-Y XCOM
2587 ANSWERED 0 3034 0 IIX-Y XCOM
2602 ANSWERED 0 3173 0 IIX-Y XCOM
2603 ANSWERED 0 3173 0 IIX-Y XCOM
2623 ANSWERED 0 2266 0 IIX-Y XCOM
2636 ANSWERED 0 2575 0 IIX-Y XCOM
2657 ANSWERED 0 2011 0 IIX-Y XCOM
2664 ANSWERED 0 2011 0 IIX-Y XCOM
2668 ANSWERED 0 2775 0 IIX-Y XCOM
2669 ANSWERED 0 3014 0 IIX-Y XCOM
2677 ANSWERED 0 2713 0 IIX-Y XCOM
2678 DOWN 0 2713 0 IIX-Y XCOM
2694 SHUT 0 3754 0 IIX-Y XCOM
2698 ANSWERED 0 5075 0 IIX-Y XCOM
2699 ANSWERED 0 2111 0 IIX-Y XCOM
2700 ANSWERED 0 2557 0 IIX-Y XCOM
2709 ANSWERED 0 3075 0 IIX-Y XCOM
2715 ANSWERED 0 2341 0 IIX-Y XCOM
2716 DOWN 0 2341 0 IIX-Y XCOM
2717 ANSWERED 0 2341 0 IIX-Y XCOM
2718 DOWN 0 2341 0 IIX-Y XCOM
2719 DOWN 0 2341 0 IIX-Y XCOM
2720 DOWN 0 2341 0 IIX-Y XCOM
2721 DOWN 0 2341 0 IIX-Y XCOM
2722 DOWN 0 2341 0 IIX-Y XCOM
2744 ANSWERED 0 4570 0 IIX-Y XCOM
2768 ANSWERED 0 5352 0 IIX-Y XCOM
2779 ANSWERED 0 3075 0 IIX-Y XCOM
2784 ANSWERED 0 4303 0 IIX-Y XCOM
2799 ANSWERED 0 2143 1 IIX-Y XCOM
2800 ANSWERED 0 2643 0 IIX-Y XCOM
2802 ANSWERED 0 3265 0 IIX-Y XCOM
2819 ANSWERED 0 4543 0 IIX-Y XCOM
2820 ANSWERED 0 4543 0 IIX-Y XCOM
2824 ANSWERED 0 2727 0 IIX-Y XCOM
2828 ANSWERED 0 4016 0 IIX-Y XCOM
2834 ANSWERED 0 3037 0 IIX-Y XCOM
2842 ANSWERED 0 3147 0 IIX-Y XCOM
2847 ANSWERED 0 2112 0 IIX-Y XCOM
2850 ANSWERED 0 2112 0 IIX-Y XCOM
2851 ANSWERED 0 2744 0 IIX-Y XCOM
2852 ANSWERED 0 2576 0 IIX-Y XCOM
2854 ANSWERED 0 2641 0 IIX-Y XCOM
2863 ANSWERED 0 2755 0 IIX-Y XCOM
2864 ANSWERED 0 3145 0 IIX-Y XCOM
2874 SHUT 0 2557 0 IIX-Y XCOM
2875 ANSWERED 0 3040 0 IIX-Y XCOM
2878 ANSWERED 0 3325 0 IIX-Y XCOM
2879 ANSWERED 0 3325 0 IIX-Y XCOM
2882 ANSWERED 0 3263 0 IIX-Y XCOM
2901 ANSWERED 0 3040 0 IIX-Y XCOM
2902 ANSWERED 0 3500 0 IIX-Y XCOM
2903 ANSWERED 0 3500 0 IIX-Y XCOM
2904 ANSWERED 0 2141 0 IIX-Y XCOM
2910 ANSWERED 0 2143 0 IIX-Y XCOM
2911 SHUT 0 2546 0 IIX-Y XCOM
2915 ANSWERED 0 2207 0 IIX-Y XCOM
2917 SHUT 0 3014 0 IIX-Y XCOM
2918 ANSWERED 0 3446 0 IIX-Y XCOM
2919 ANSWERED 0 3445 0 IIX-Y XCOM
2924 ANSWERED 0 4202 0 IIX-Y XCOM
2925 ANSWERED 0 2135 0 IIX-Y XCOM
2952 ANSWERED 0 3416 0 IIX-Y XCOM
2953 ANSWERED 0 3416 0 IIX-Y XCOM
2955 ANSWERED 0 2575 0 IIX-Y XCOM
2969 DOWN 0 3040 0 IIX-Y XCOM
2971 ANSWERED 0 4552 0 IIX-Y XCOM
2974 DOWN 0 2643 0 IIX-Y XCOM
2983 ANSWERED 0 3162 0 IIX-Y XCOM
2991 ANSWERED 0 4164 0 IIX-Y XCOM
2997 ANSWERED 0 3161 0 IIX-Y XCOM
3002 ANSWERED 0 2556 0 IIX-Y XCOM
3004 ANSWERED 0 2441 0 IIX-Y XCOM
3005 ANSWERED 0 2441 0 IIX-Y XCOM
3011 ANSWERED 0 2744 0 IIX-Y XCOM
3027 ANSWERED 0 2441 0 IIX-Y XCOM
3034 ANSWERED 0 2642 0 IIX-Y XCOM
3035 SHUT 0 3050 0 IIX-Y XCOM
3041 DOWN 0 2151 0 IIX-Y XCOM
3042 ANSWERED 0 2151 0 IIX-Y XCOM
3043 DOWN 0 2206 0 IIX-Y XCOM
3045 ANSWERED 0 2315 0 IIX-Y XCOM
3050 ANSWERED 0 5112 0 IIX-Y XCOM
3075 ANSWERED 0 2641 0 IIX-Y XCOM
3076 ANSWERED 0 2642 0 IIX-Y XCOM
3077 ANSWERED 0 3075 0 IIX-Y XCOM
3094 ANSWERED 0 2651 0 IIX-Y XCOM
3100 ANSWERED 0 2641 0 IIX-Y XCOM
3119 ANSWERED 0 2557 0 IIX-Y XCOM
3120 ANSWERED 0 2557 0 IIX-Y XCOM
3129 DOWN 0 3513 0 IIX-Y XCOM
3130 ANSWERED 0 3513 0 IIX-Y XCOM
3131 DOWN 0 3513 0 IIX-Y XCOM
3132 ANSWERED 0 3513 0 IIX-Y XCOM
3133 ANSWERED 0 4003 0 IIX-Y XCOM
3134 ANSWERED 0 3512 0 IIX-Y XCOM
3135 DOWN 0 3512 0 IIX-Y XCOM
3136 DOWN 0 3512 0 IIX-Y XCOM
3137 DOWN 0 3512 0 IIX-Y XCOM
3138 DOWN 0 2576 0 IIX-Y XCOM
3140 DOWN 0 3005 0 IIX-Y XCOM
3143 ANSWERED 0 3501 0 IIX-Y XCOM
3144 ANSWERED 0 3500 0 IIX-Y XCOM
3145 ANSWERED 0 3762 0 IIX-Y XCOM
3146 DOWN 0 3500 0 IIX-Y XCOM
3147 ANSWERED 0 3501 0 IIX-Y XCOM
3150 ANSWERED 0 3513 0 IIX-Y XCOM
3168 SHUT 0 4361 0 IIX-Y XCOM
3171 ANSWERED 0 2166 0 IIX-Y XCOM
3186 ANSWERED 0 5460 0 IIX-Y XCOM
3188 ANSWERED 0 2011 0 IIX-Y XCOM
3196 ANSWERED 0 3041 1 IIX-Y XCOM
3197 ANSWERED 0 3041 0 IIX-Y XCOM
3198 ANSWERED 0 2175 0 IIX-Y XCOM
3199 ANSWERED 0 2175 0 IIX-Y XCOM
3205 ANSWERED 0 2547 0 IIX-Y XCOM
3206 ANSWERED 0 2547 0 IIX-Y XCOM
3210 ANSWERED 0 2576 0 IIX-Y XCOM
3211 ANSWERED 0 2576 0 IIX-Y XCOM
3214 ANSWERED 0 2557 0 IIX-Y XCOM
3215 ANSWERED 0 2557 0 IIX-Y XCOM
3216 ANSWERED 0 3405 0 IIX-Y XCOM
3220 ANSWERED 0 3511 0 IIX-Y XCOM
3221 ANSWERED 0 3051 0 IIX-Y XCOM
3222 ANSWERED 0 3040 0 IIX-Y XCOM
3229 ANSWERED 0 3405 0 IIX-Y XCOM
3237 ANSWERED 0 2575 0 IIX-Y XCOM
3252 ANSWERED 0 2150 0 IIX-Y XCOM
3253 ANSWERED 0 2151 0 IIX-Y XCOM
3256 SHUT 0 2744 0 IIX-Y XCOM
3261 ANSWERED 0 3126 0 IIX-Y XCOM
3266 ANSWERED 0 2143 0 IIX-Y XCOM
3267 ANSWERED 0 2144 0 IIX-Y XCOM
3271 ANSWERED 0 3267 0 IIX-Y XCOM
3272 ANSWERED 0 3267 0 IIX-Y XCOM
3276 ANSWERED 0 3247 0 IIX-Y XCOM
3280 ANSWERED 0 3560 0 IIX-Y XCOM
3308 ANSWERED 0 2755 0 IIX-Y XCOM
3310 SHUT 0 3050 0 IIX-Y XCOM
3312 DOWN 0 3037 0 IIX-Y XCOM
3321 ANSWERED 0 3161 0 IIX-Y XCOM
3322 ANSWERED 0 3161 0 IIX-Y XCOM
3332 ANSWERED 0 2126 0 IIX-Y XCOM
3336 ANSWERED 0 4171 0 IIX-Y XCOM
3350 ANSWERED 0 3405 0 IIX-Y XCOM
3351 ANSWERED 0 3405 0 IIX-Y XCOM
3356 DOWN 0 2751 0 IIX-Y XCOM
3357 ANSWERED 0 2751 0 IIX-Y XCOM
3359 ANSWERED 0 3331 0 IIX-Y XCOM
3360 ANSWERED 0 3331 0 IIX-Y XCOM
3373 ANSWERED 0 5317 64 IIX-Y XCOM
3386 ANSWERED 0 2035 0 IIX-Y XCOM
3395 ANSWERED 0 2135 0 IIX-Y XCOM
3407 ANSWERED 0 2716 0 IIX-Y XCOM
3408 ANSWERED 0 2716 0 IIX-Y XCOM
3409 ANSWERED 0 2716 0 IIX-Y XCOM
3416 ANSWERED 0 2716 0 IIX-Y XCOM
3440 DOWN 0 2265 0 IIX-Y XCOM
3457 ANSWERED 0 3051 0 IIX-Y XCOM
3474 ANSWERED 0 3671 0 IIX-Y XCOM
3482 ANSWERED 0 2641 0 IIX-Y XCOM
3483 ANSWERED 0 2642 0 IIX-Y XCOM
3510 ANSWERED 0 3671 0 IIX-Y XCOM
3522 DOWN 0 3034 0 IIX-Y XCOM
3524 DOWN 0 3034 0 IIX-Y XCOM
3525 ANSWERED 0 3034 0 IIX-Y XCOM
3526 ANSWERED 0 3034 0 IIX-Y XCOM
3527 ANSWERED 0 3602 0 IIX-Y XCOM
3529 ANSWERED 0 2751 0 IIX-Y XCOM
3530 ANSWERED 0 2751 0 IIX-Y XCOM
3532 ANSWERED 0 3526 0 IIX-Y XCOM
3533 ANSWERED 0 3526 0 IIX-Y XCOM
3534 ANSWERED 0 3671 0 IIX-Y XCOM
3553 ANSWERED 0 3137 0 IIX-Y XCOM
3554 ANSWERED 0 2137 0 IIX-Y XCOM
3555 DOWN 0 3161 0 IIX-Y XCOM
3564 ANSWERED 0 3145 0 IIX-Y XCOM
3565 ANSWERED 0 3145 0 IIX-Y XCOM
3566 SHUT 0 2257 0 IIX-Y XCOM
3570 ANSWERED 0 2527 0 IIX-Y XCOM
3592 ANSWERED 0 3754 0 IIX-Y XCOM
3594 ANSWERED 0 3672 0 IIX-Y XCOM
3606 DOWN 0 3762 0 IIX-Y XCOM
3607 ANSWERED 0 3762 0 IIX-Y XCOM
3608 ANSWERED 0 3762 0 IIX-Y XCOM
3614 ANSWERED 0 3526 0 IIX-Y XCOM
3615 ANSWERED 0 3526 0 IIX-Y XCOM
3621 ANSWERED 0 2441 0 IIX-Y XCOM
3682 DOWN 0 3455 0 IIX-Y XCOM
3683 ANSWERED 0 3455 0 IIX-Y XCOM
3684 DOWN 0 3455 0 IIX-Y XCOM
3685 ANSWERED 0 3455 0 IIX-Y XCOM
3686 ANSWERED 0 3455 0 IIX-Y XCOM
3687 ANSWERED 0 3455 0 IIX-Y XCOM
3688 ANSWERED 0 3455 0 IIX-Y XCOM
3689 ANSWERED 0 3455 0 IIX-Y XCOM
3690 ANSWERED 0 3455 0 IIX-Y XCOM
3691 ANSWERED 0 3455 0 IIX-Y XCOM
3692 ANSWERED 0 3455 0 IIX-Y XCOM
3693 ANSWERED 0 3455 0 IIX-Y XCOM
3694 ANSWERED 0 3455 0 IIX-Y XCOM
3695 DOWN 0 3455 0 IIX-Y XCOM
3696 ANSWERED 0 3455 0 IIX-Y XCOM
3697 ANSWERED 0 3455 0 IIX-Y XCOM
3698 ANSWERED 0 3455 0 IIX-Y XCOM
3702 DOWN 0 3455 0 IIX-Y XCOM
3711 ANSWERED 0 3452 0 IIX-Y XCOM
3712 ANSWERED 0 3452 0 IIX-Y XCOM
3713 ANSWERED 0 3452 0 IIX-Y XCOM
3714 ANSWERED 0 3452 0 IIX-Y XCOM
3715 DOWN 0 3452 0 IIX-Y XCOM
3716 ANSWERED 0 3452 0 IIX-Y XCOM
3717 ANSWERED 0 3452 0 IIX-Y XCOM
3718 ANSWERED 0 3452 0 IIX-Y XCOM
3719 ANSWERED 0 3452 0 IIX-Y XCOM
3720 ANSWERED 0 3452 0 IIX-Y XCOM
3721 ANSWERED 0 3452 0 IIX-Y XCOM
3722 ANSWERED 0 3452 0 IIX-Y XCOM
3724 ANSWERED 0 3452 0 IIX-Y XCOM
3727 ANSWERED 0 3452 0 IIX-Y XCOM
3728 ANSWERED 0 3452 0 IIX-Y XCOM
3729 ANSWERED 0 3452 0 IIX-Y XCOM
3732 DOWN 0 3452 0 IIX-Y XCOM
3733 DOWN 0 3452 0 IIX-Y XCOM
3741 ANSWERED 0 2034 0 IIX-Y XCOM SLOT# 1
3742 ANSWERED 0 2034 0 IIX-Y XCOM SLOT# 1
3749 ANSWERED 0 2757 0 IIX-Y XCOM
3750 DOWN 0 2757 0 IIX-Y XCOM
3751 ANSWERED 0 2757 0 IIX-Y XCOM
3752 DOWN 0 2757 0 IIX-Y XCOM
3753 ANSWERED 0 2757 0 IIX-Y XCOM
3754 DOWN 0 2757 0 IIX-Y XCOM
3755 ANSWERED 0 2757 0 IIX-Y XCOM
3756 ANSWERED 0 2757 0 IIX-Y XCOM
3774 ANSWERED 0 2730 0 IIX-Y XCOM
3775 ANSWERED 0 2730 0 IIX-Y XCOM
3776 ANSWERED 0 2730 0 IIX-Y XCOM
3777 ANSWERED 0 2730 0 IIX-Y XCOM
3778 ANSWERED 0 2730 0 IIX-Y XCOM
3779 ANSWERED 0 2730 0 IIX-Y XCOM
3780 ANSWERED 0 2730 0 IIX-Y XCOM
3781 ANSWERED 0 2730 0 IIX-Y XCOM
3782 ANSWERED 0 2730 0 IIX-Y XCOM
3783 ANSWERED 0 2730 0 IIX-Y XCOM
3784 ANSWERED 0 2730 0 IIX-Y XCOM
3785 ANSWERED 0 2730 0 IIX-Y XCOM
3786 ANSWERED 0 2730 0 IIX-Y XCOM
3787 ANSWERED 0 2730 0 IIX-Y XCOM
3788 ANSWERED 0 2730 0 IIX-Y XCOM
3789 ANSWERED 0 2730 0 IIX-Y XCOM
3795 ANSWERED 0 2730 0 IIX-Y XCOM
3798 ANSWERED 0 2730 0 IIX-Y XCOM
3799 DOWN 0 2730 0 IIX-Y XCOM
3804 ANSWERED 0 3526 0 IIX-Y XCOM
3805 ANSWERED 0 3526 0 IIX-Y XCOM
3806 ANSWERED 0 3200 0 IIX-Y XCOM
3807 ANSWERED 0 3200 0 IIX-Y XCOM
3846 ANSWERED 0 3531 0 IIX-Y XCOM
3853 ANSWERED 0 2523 0 IIX-Y XCOM
3871 ANSWERED 0 3320 0 IIX-Y XCOM
3872 ANSWERED 0 4145 0 IIX-Y XCOM
3879 ANSWERED 0 2175 0 IIX-Y XCOM
3880 ANSWERED 0 2175 0 IIX-Y XCOM
3882 ANSWERED 0 4016 0 IIX-Y XCOM
3887 ANSWERED 0 3526 0 IIX-Y XCOM
3888 ANSWERED 0 3526 0 IIX-Y XCOM
3914 ANSWERED 0 3637 0 IIX-Y XCOM
3920 ANSWERED 0 4740 0 IIX-Y XCOM
3921 ANSWERED 0 4740 0 IIX-Y XCOM
3922 ANSWERED 0 3756 1 IIX-Y XCOM
3923 ANSWERED 0 3756 0 IIX-Y XCOM
3932 ANSWERED 0 4066 0 IIX-Y XCOM
3934 ANSWERED 0 4066 0 IIX-Y XCOM
3935 ANSWERED 0 4066 0 IIX-Y XCOM
3938 SHUT 0 4066 0 IIX-Y XCOM
3940 ANSWERED 0 4066 0 IIX-Y XCOM
3941 ANSWERED 0 4066 0 IIX-Y XCOM
3944 SHUT 0 4066 0 IIX-Y XCOM
3945 ANSWERED 0 4066 0 IIX-Y XCOM
3949 SHUT 0 4066 0 IIX-Y XCOM
3952 SHUT 0 4066 0 IIX-Y XCOM
3959 ANSWERED 0 4066 0 IIX-Y XCOM
3971 SHUT 0 3244 0 IIX-Y XCOM
3998 ANSWERED 0 4264 0 IIX-Y XCOM
4018 ANSWERED 0 3052 0 IIX-Y XCOM
4020 ANSWERED 0 3511 0 IIX-Y XCOM
4024 DOWN 0 4264 0 IIX-Y XCOM
4028 DOWN 0 2575 0 IIX-Y XCOM
4046 ANSWERED 0 3257 0 IIX-Y XCOM
4054 ANSWERED 0 4071 0 IIX-Y XCOM
4056 ANSWERED 0 3672 0 IIX-Y XCOM
4062 ANSWERED 0 3416 0 IIX-Y XCOM
4063 ANSWERED 0 3416 0 IIX-Y XCOM
4068 ANSWERED 0 3040 0 IIX-Y XCOM
4069 ANSWERED 0 2174 0 IIX-Y XCOM
4070 ANSWERED 0 2265 0 IIX-Y XCOM
